### card_data
178,119,高山右近,たかニャま右近,たかﾆｬま右近,たかやまうこん,2,0,119,4,3,6200,5200,5100,6700,7400,0,123,171,0,0,138,0,158,0,0,12,10,9,11,13,0,1000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_178_LINES,MSG_CARD_CHARACTER_178_HISTORY,MSG_CARD_CHARACTER_178_SLOGAN,3010,0,0,1,1,1,1,1
179,131,種子島時堯,たニャーがしま時堯,たﾆｬｰがしま時堯,たねがしまときたか,1,0,131,2,3,6000,3000,6100,2500,3500,123,58,28,0,0,0,0,0,0,0,13,9,13,8,9,0,1000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_179_LINES,MSG_CARD_CHARACTER_179_HISTORY,MSG_CARD_CHARACTER_179_SLOGAN,4060,0,0,1,1,1,1,1
180,133,千代,千代ニャン,千代ﾆｬﾝ,ちよ,1,0,133,4,3,2600,3300,4500,6000,6800,318,153,172,0,0,0,0,0,0,0,7,8,8,10,14,0,1000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_180_LINES,MSG_CARD_CHARACTER_180_HISTORY,MSG_CARD_CHARACTER_180_SLOGAN,4061,0,0,1,1,1,1,1
181,135,長宗我部盛親,ちょうソマリ盛親,ちょうｿﾏﾘ盛親,ちょうそかべもりちか,1,0,135,2,5,8400,6500,8500,6100,7200,113,73,343,13,0,0,0,0,0,0,15,10,18,12,14,0,1000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_181_LINES,MSG_CARD_CHARACTER_181_HISTORY,MSG_CARD_CHARACTER_181_SLOGAN,4062,0,0,1,1,1,1,1
182,137,津軽為信,津軽アメのぶ,津軽ｱﾒのぶ,つがるためのぶ,2,0,137,4,4,7000,5300,5400,5000,7200,0,0,83,0,0,0,0,0,153,0,15,12,11,9,16,0,1000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_182_LINES,MSG_CARD_CHARACTER_182_HISTORY,MSG_CARD_CHARACTER_182_SLOGAN,3071,0,0,1,1,1,1,1
183,138,津田算長,津田ニャンちょう,津田ﾆｬﾝちょう,つださんちょう,1,0,138,4,3,6200,4000,5000,3100,6600,0,0,348,148,0,0,0,0,0,0,10,8,9,8,12,0,1000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_183_LINES,MSG_CARD_CHARACTER_183_HISTORY,MSG_CARD_CHARACTER_183_SLOGAN,4063,0,0,1,1,1,1,1
184,142,徳川信康,とくニャわ信康,とくﾆｬわ信康,とくがわのぶやす,1,0,142,2,3,4200,5000,5200,4000,4200,113,18,0,0,0,0,0,0,0,0,9,10,15,9,10,0,1000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_184_LINES,MSG_CARD_CHARACTER_184_HISTORY,MSG_CARD_CHARACTER_184_SLOGAN,4064,0,0,1,1,1,1,1
185,144,豊臣秀次,とよとミー秀次,とよとﾐｰ秀次,とよとみひでつぐ,1,0,144,4,3,5200,4200,3700,3700,6400,138,18,143,0,0,0,0,0,0,0,8,9,8,8,15,0,1000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_185_LINES,MSG_CARD_CHARACTER_185_HISTORY,MSG_CARD_CHARACTER_185_SLOGAN,4065,0,0,1,1,1,1,1
186,151,名古屋山三郎,ナーゴや山三郎,ﾅｰｺﾞや山三郎,なごやさんざぶろう,3,0,151,2,5,7000,6500,7500,5900,6000,0,323,0,0,123,0,108,158,0,0,17,17,19,12,12,123,1000,1,1,0,0,0,0,0,1,1,0,0,1,0,0,3,0,0,0,0,1,4,4,1,4,4,1,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_186_LINES,MSG_CARD_CHARACTER_186_HISTORY,MSG_CARD_CHARACTER_186_SLOGAN,2038,0,0,1,1,1,1,1
187,153,南部晴政,ニャンぶ晴政,ﾆｬﾝぶ晴政,なんぶはるまさ,1,0,153,1,3,5100,5600,3900,4000,4600,18,13,0,0,0,0,0,0,0,0,12,15,8,8,9,0,1000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_187_LINES,MSG_CARD_CHARACTER_187_HISTORY,MSG_CARD_CHARACTER_187_SLOGAN,4066,0,0,1,1,1,1,1
188,154,二階堂盛義,ニーかいどう盛義,ﾆｰかいどう盛義,にかいどうもりよし,1,0,154,4,2,1800,2800,2000,2200,3400,0,0,353,13,0,0,0,0,0,0,10,10,10,10,11,0,1000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_188_LINES,MSG_CARD_CHARACTER_188_HISTORY,MSG_CARD_CHARACTER_188_SLOGAN,4067,0,0,1,1,1,1,1
189,158,支倉常長,支倉つねニャが,支倉つねﾆｬが,はせくらつねなが,2,0,158,2,2,2100,2500,2700,2500,2100,0,0,93,0,0,0,0,123,0,0,10,10,12,10,9,0,1000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_189_LINES,MSG_CARD_CHARACTER_189_HISTORY,MSG_CARD_CHARACTER_189_SLOGAN,3072,0,0,1,1,1,1,1
190,162,早川殿,はニャかわ殿,はﾆｬかわ殿,はやかわどの,1,0,162,3,3,3100,5700,3700,6400,4100,0,0,43,8,0,0,0,0,0,0,8,10,8,15,9,0,1000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_190_LINES,MSG_CARD_CHARACTER_190_HISTORY,MSG_CARD_CHARACTER_190_SLOGAN,4068,0,0,1,1,1,1,1
191,163,華姫,はニャ姫,はﾆｬ姫,はなひめ,1,0,163,3,3,4100,4700,5100,6200,5000,138,376,0,0,0,0,0,0,0,0,8,9,9,14,9,0,1000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_191_LINES,MSG_CARD_CHARACTER_191_HISTORY,MSG_CARD_CHARACTER_191_SLOGAN,4069,0,0,1,1,1,1,1
192,164,彦鶴,スコ鶴,ｽｺ鶴,ひこつる,3,0,164,4,2,1200,1400,1200,2400,2500,0,0,0,0,138,0,318,172,0,0,9,10,10,11,12,0,1000,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,4,4,2,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_192_LINES,MSG_CARD_CHARACTER_192_HISTORY,MSG_CARD_CHARACTER_192_SLOGAN,2039,0,0,1,1,1,1,1
193,167,古田織部,ペルた織部,ﾍﾟﾙた織部,ふるたおりべ,1,0,167,4,3,2800,4700,3100,4400,5500,0,0,138,43,0,0,0,0,0,0,8,14,8,10,16,0,1000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_193_LINES,MSG_CARD_CHARACTER_193_HISTORY,MSG_CARD_CHARACTER_193_SLOGAN,4070,0,0,1,1,1,1,1
194,168,北条氏政,北条うじミャさ,北条うじﾐｬさ,ほうじょううじまさ,1,0,168,1,4,7100,9000,7000,7500,7200,3,308,0,0,0,0,0,0,0,0,8,15,8,8,9,0,1000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_194_LINES,MSG_CARD_CHARACTER_194_HISTORY,MSG_CARD_CHARACTER_194_SLOGAN,4071,0,0,1,1,1,1,1
195,170,北条幻庵,北条げんニャン,北条げんﾆｬﾝ,ほうじょうげんあん,1,0,170,4,4,2600,6400,5000,6500,9800,8,353,323,196,0,0,0,0,0,0,10,10,10,10,15,0,1000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_195_LINES,MSG_CARD_CHARACTER_195_HISTORY,MSG_CARD_CHARACTER_195_SLOGAN,4072,0,0,1,1,1,1,1
196,184,村上義清,むらかミー義清,むらかﾐｰ義清,むらかみよしきよ,2,0,184,2,4,6600,5400,7000,5200,5000,0,68,348,0,0,103,0,0,128,0,12,10,16,10,12,0,1000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_196_LINES,MSG_CARD_CHARACTER_196_HISTORY,MSG_CARD_CHARACTER_196_SLOGAN,3073,0,0,1,1,1,1,1
197,185,愛姫,ミャーゴ姫,ﾐｬｰｺﾞ姫,めごひめ,2,0,185,3,4,4000,4700,5800,8400,4100,0,128,0,0,0,0,0,43,0,53,9,12,12,19,9,0,1000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_197_LINES,MSG_CARD_CHARACTER_197_HISTORY,MSG_CARD_CHARACTER_197_SLOGAN,3074,0,0,1,1,1,1,1
198,191,母里太兵衛,母里ニャへえ,母里ﾆｬへえ,もりたへえ,2,0,191,0,4,7300,6200,4600,5200,5900,0,18,0,0,68,328,0,0,0,0,19,16,10,7,8,0,1000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_198_LINES,MSG_CARD_CHARACTER_198_HISTORY,MSG_CARD_CHARACTER_198_SLOGAN,3075,0,0,1,1,1,1,1
199,194,柳生宗矩,ニャぎゅう宗矩,ﾆｬぎゅう宗矩,やぎゅうむねのり,2,0,194,4,4,8400,3700,3500,3700,8600,0,73,118,0,0,0,0,0,148,0,14,9,8,12,18,0,1000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_199_LINES,MSG_CARD_CHARACTER_199_HISTORY,MSG_CARD_CHARACTER_199_SLOGAN,3076,0,0,1,1,1,1,1
200,195,山内一豊,やミャウち一豊,やﾐｬｳち一豊,やまうちかずとよ,1,0,195,2,3,5200,4000,5800,4500,5100,0,0,23,103,0,0,0,0,0,0,10,9,11,9,10,0,1000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_200_LINES,MSG_CARD_CHARACTER_200_HISTORY,MSG_CARD_CHARACTER_200_SLOGAN,4073,0,0,1,1,1,1,1
201,130,伊達政宗,伊達まシャムね,伊達まｼｬﾑね,だてまさむね,5,0,201,2,4,4200,5600,7400,6100,7000,28,0,179,0,108,0,0,0,0,0,7,8,17,11,12,108,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_201_LINES,MSG_CARD_CHARACTER_201_HISTORY,MSG_CARD_CHARACTER_201_SLOGAN,5000,1,0,1,1,1,1,0
202,171,北条綱成,北条つニャしげ,北条つﾆｬしげ,ほうじょうつなしげ,2,0,171,0,4,8700,7500,4700,5000,4800,0,308,0,0,63,0,0,188,0,0,18,10,10,9,9,0,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_107_LINES,MSG_CARD_CHARACTER_107_HISTORY,MSG_CARD_CHARACTER_107_SLOGAN,3049,1,0,1,1,1,0,0
203,61,片倉小十郎,片倉スコじゅうろう,片倉ｽｺじゅうろう,かたくらこじゅうろう,2,0,61,1,4,6700,8200,3700,6000,6100,0,318,0,0,23,0,0,165,0,0,11,16,9,9,10,0,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_075_LINES,MSG_CARD_CHARACTER_075_HISTORY,MSG_CARD_CHARACTER_075_SLOGAN,3027,1,0,1,1,1,0,0
204,128,立花宗茂,たちばニャ宗茂,たちばﾆｬ宗茂,たちばなむねしげ,2,0,128,2,4,7400,5200,8100,4600,5400,0,0,179,0,128,0,343,0,0,0,12,10,15,8,10,0,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_045_LINES,MSG_CARD_CHARACTER_045_HISTORY,MSG_CARD_CHARACTER_045_SLOGAN,3011,1,0,1,1,1,0,0
205,155,丹羽長秀,ニャー長秀,ﾆｬｰ長秀,にわながひで,2,0,155,3,4,5800,7400,5400,8100,5600,0,0,148,0,43,0,48,0,0,0,9,9,8,17,8,0,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_103_LINES,MSG_CARD_CHARACTER_103_HISTORY,MSG_CARD_CHARACTER_103_SLOGAN,3046,1,0,1,1,1,0,0
206,84,小早川隆景,こばニャかわ隆景,こばﾆｬかわ隆景,こばやかわたかかげ,2,0,84,4,4,6200,6400,5700,7000,8400,0,323,0,0,138,0,0,196,0,0,10,8,8,9,15,0,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_034_LINES,MSG_CARD_CHARACTER_034_HISTORY,MSG_CARD_CHARACTER_034_SLOGAN,3003,1,0,1,1,1,0,0
207,105,島津家久,シャムづ家久,ｼｬﾑづ家久,しまづいえひさ,1,0,105,0,3,6000,4600,4000,4100,4700,353,93,0,0,0,0,0,0,0,0,14,9,10,10,9,0,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_087_LINES,MSG_CARD_CHARACTER_087_HISTORY,MSG_CARD_CHARACTER_087_SLOGAN,4005,1,0,1,1,1,0,0
208,172,細川忠興,細川たニャおき,細川たﾆｬおき,ほそかわただおき,1,0,172,1,3,3600,6200,3200,4000,4400,343,23,0,0,0,0,0,0,0,0,11,12,10,11,11,0,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_108_LINES,MSG_CARD_CHARACTER_108_HISTORY,MSG_CARD_CHARACTER_108_SLOGAN,4014,1,0,1,1,1,0,0
209,142,徳川信康,とくニャわ信康,とくﾆｬわ信康,とくがわのぶやす,1,0,142,2,3,4200,5000,5200,4000,4200,113,18,0,0,0,0,0,0,0,0,9,10,15,9,10,0,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_184_LINES,MSG_CARD_CHARACTER_184_HISTORY,MSG_CARD_CHARACTER_184_SLOGAN,4064,1,0,1,1,1,0,0
210,39,梅姫,梅姫ニャン,梅姫ﾆｬﾝ,うめひめ,1,0,39,3,3,4200,4100,5100,6800,4200,38,318,0,0,0,0,0,0,0,0,9,10,8,12,10,0,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_138_LINES,MSG_CARD_CHARACTER_138_HISTORY,MSG_CARD_CHARACTER_138_SLOGAN,4030,1,0,1,1,1,0,0
211,176,本多正信,本多まさニャぶ,本多まさﾆｬぶ,ほんだまさのぶ,1,0,176,4,3,3400,5600,3200,5200,7000,0,0,133,158,0,0,0,0,0,0,9,10,10,10,11,0,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_110_LINES,MSG_CARD_CHARACTER_110_HISTORY,MSG_CARD_CHARACTER_110_SLOGAN,4015,1,0,1,1,1,0,0
212,216,鳥居強右衛門,鳥居すニャえもん,鳥居すﾆｬえもん,とりいすねえもん,1,0,212,1,2,1400,2700,2200,2600,2000,0,13,170,0,0,0,0,0,0,0,7,12,11,11,10,0,1000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_212_LINES,MSG_CARD_CHARACTER_212_HISTORY,MSG_CARD_CHARACTER_212_SLOGAN,4075,0,0,1,1,1,1,1
213,217,近衛前久,近衛ニャきひさ,近衛ﾆｬきひさ,このえさきひさ,3,0,213,2,3,3100,5600,8000,5000,6600,0,376,0,0,362,338,0,198,0,0,7,10,18,10,18,0,1000,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,4,4,2,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_213_LINES,MSG_CARD_CHARACTER_213_HISTORY,MSG_CARD_CHARACTER_213_SLOGAN,2040,0,0,1,1,1,1,1
214,218,大久保彦左衛門,大久保ひコラえもん,大久保ひｺﾗえもん,おおくぼひこざえもん,1,0,214,0,3,4800,3500,4000,4200,4400,0,133,78,0,0,0,0,0,0,0,14,10,9,12,12,0,1000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_214_LINES,MSG_CARD_CHARACTER_214_HISTORY,MSG_CARD_CHARACTER_214_SLOGAN,4076,0,0,1,1,1,1,1
215,219,戸沢盛安,戸沢もりニャす,戸沢もりﾆｬす,とざわもりやす,2,0,215,2,5,8200,7400,8700,5000,5800,88,0,0,0,128,388,0,0,0,0,19,13,19,9,11,0,1000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_215_LINES,MSG_CARD_CHARACTER_215_HISTORY,MSG_CARD_CHARACTER_215_SLOGAN,3077,0,0,1,1,1,1,1
216,220,甲斐宗運,甲斐ソマリん,甲斐ｿﾏﾘん,かいそううん,2,0,216,1,5,7800,8700,7000,4300,7200,0,143,78,179,0,0,0,18,0,0,14,16,14,10,15,0,1000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_216_LINES,MSG_CARD_CHARACTER_216_HISTORY,MSG_CARD_CHARACTER_216_SLOGAN,3078,0,0,1,1,1,1,1
217,221,義姫,義姫ニャン,義姫ﾆｬﾝ,よしひめ,2,0,217,4,4,3300,4200,6200,7500,8200,0,0,362,0,0,0,0,0,348,0,7,14,11,14,18,0,1000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_217_LINES,MSG_CARD_CHARACTER_217_HISTORY,MSG_CARD_CHARACTER_217_SLOGAN,3092,0,0,1,1,1,1,1
218,222,綾,綾ニャン,綾ﾆｬﾝ,あや,4,0,218,3,5,5100,6200,7400,8800,7200,0,0,0,0,376,153,53,0,374,0,10,16,16,19,14,0,1000,1,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,4,4,4,4,4,4,1,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_218_LINES,MSG_CARD_CHARACTER_218_HISTORY,MSG_CARD_CHARACTER_218_SLOGAN,1013,0,0,1,1,1,1,1
219,223,三条夫人,三条ニャン,三条ﾆｬﾝ,さんじょうふじん,1,0,219,3,3,2700,5400,5000,5600,5100,138,0,172,0,0,0,0,0,0,0,7,10,10,12,10,0,1000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_219_LINES,MSG_CARD_CHARACTER_219_HISTORY,MSG_CARD_CHARACTER_219_SLOGAN,4078,0,0,1,1,1,1,1
220,224,京極マリア,ミャリア,ﾐｬﾘｱ,きょうごくまりあ,2,0,220,3,3,2100,4100,1800,5000,3000,0,108,0,0,0,0,43,171,0,0,7,14,8,18,12,0,1000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_220_LINES,MSG_CARD_CHARACTER_220_HISTORY,MSG_CARD_CHARACTER_220_SLOGAN,3080,0,0,1,1,1,1,1
221,225,京極竜子,竜子ニャン,竜子ﾆｬﾝ,きょうごくたつこ,1,0,221,2,4,4800,5400,5800,4100,3000,390,38,68,48,0,0,0,0,0,0,16,14,17,13,11,0,1000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_221_LINES,MSG_CARD_CHARACTER_221_HISTORY,MSG_CARD_CHARACTER_221_SLOGAN,4079,0,0,1,1,1,1,1
222,226,曲直瀬道三,まニャせ道三,まﾆｬせ道三,まなせどうさん,3,0,222,3,5,4700,7700,5700,8600,8000,0,0,138,0,0,0,0,18,38,358,8,15,13,19,17,0,1000,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,4,4,1,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_222_LINES,MSG_CARD_CHARACTER_222_HISTORY,MSG_CARD_CHARACTER_222_SLOGAN,2041,0,0,1,1,1,1,1
223,227,永田徳本,ニャがた徳本,ﾆｬがた徳本,ながたとくほん,2,0,223,3,4,3500,6400,5000,8400,7500,0,0,0,13,0,0,0,0,43,358,8,12,10,16,12,0,1000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_223_LINES,MSG_CARD_CHARACTER_223_HISTORY,MSG_CARD_CHARACTER_223_SLOGAN,3081,0,0,1,1,1,1,1
224,228,おあむ,おあむニャン,おあむﾆｬﾝ,おあん,1,0,224,3,2,1400,1500,1800,6100,1400,318,0,33,0,0,0,0,0,0,0,7,10,8,17,8,0,1000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_224_LINES,MSG_CARD_CHARACTER_224_HISTORY,MSG_CARD_CHARACTER_224_SLOGAN,4080,0,0,1,1,1,1,1
225,229,安岐,安岐ニャン,安岐ﾆｬﾝ,あき,2,0,225,3,4,2200,6000,6000,7000,5000,0,0,0,0,0,0,172,0,53,0,8,15,12,17,14,0,1000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_225_LINES,MSG_CARD_CHARACTER_225_HISTORY,MSG_CARD_CHARACTER_225_SLOGAN,3082,0,0,1,1,1,1,1
226,230,丿貫,へチカン,へﾁｶﾝ,へちかん,3,0,226,3,5,2400,5100,4000,9800,9400,0,0,0,0,0,0,318,0,175,48,10,19,12,20,19,0,1000,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,4,4,1,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_226_LINES,MSG_CARD_CHARACTER_226_HISTORY,MSG_CARD_CHARACTER_226_SLOGAN,2042,0,0,1,1,1,1,1
227,231,角隈石宗,スノくま石宗,ｽﾉくま石宗,つのくませきそう,1,0,227,4,3,4000,4200,5500,3300,6200,0,318,0,403,0,0,0,0,0,0,8,12,10,9,15,0,1000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_227_LINES,MSG_CARD_CHARACTER_227_HISTORY,MSG_CARD_CHARACTER_227_SLOGAN,4081,0,0,1,1,1,1,1
228,232,沼田祐光,ニャまた祐光,ﾆｬまた祐光,ぬまたすけみつ,2,0,228,4,3,3800,4800,6200,5200,7300,18,390,362,0,0,143,0,348,0,389,8,11,12,12,16,0,1000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_228_LINES,MSG_CARD_CHARACTER_228_HISTORY,MSG_CARD_CHARACTER_228_SLOGAN,3083,0,0,1,1,1,1,1
229,233,明石掃部,アビシ掃部,ｱﾋﾞｼ掃部,あかしかもん,1,0,229,4,3,3200,6100,2800,3200,6800,0,348,0,179,0,0,0,0,0,0,8,12,7,10,15,0,1000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_229_LINES,MSG_CARD_CHARACTER_229_HISTORY,MSG_CARD_CHARACTER_229_SLOGAN,4082,0,0,1,1,1,1,1
230,234,大村純忠,大村スフィただ,大村ｽﾌｨただ,おおむらすみただ,1,0,230,4,3,3100,4200,5700,5000,7000,318,158,0,0,0,0,0,0,0,0,7,10,11,9,12,0,1000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_230_LINES,MSG_CARD_CHARACTER_230_HISTORY,MSG_CARD_CHARACTER_230_SLOGAN,4083,0,0,1,1,1,1,1
231,235,宝蔵院胤栄,宝蔵院ニャンえい,宝蔵院ﾆｬﾝえい,ほうぞういんいんえい,3,0,231,4,5,9000,6600,6100,5000,9500,0,0,0,0,0,143,0,118,382,0,18,12,12,9,20,0,1000,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,4,4,1,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_231_LINES,MSG_CARD_CHARACTER_231_HISTORY,MSG_CARD_CHARACTER_231_SLOGAN,2043,0,0,1,1,1,1,1
232,236,伊藤一刀斎,伊藤キャットーさい,伊藤ｷｬｯﾄｰさい,いとういっとうさい,3,0,232,0,5,9600,4200,8200,6000,6500,0,0,0,0,0,0,68,108,359,178,20,9,16,12,15,0,1000,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,4,4,1,4,4,4,4,4,4,4,0,0,0,MSG_CARD_CHARACTER_232_LINES,MSG_CARD_CHARACTER_232_HISTORY,MSG_CARD_CHARACTER_232_SLOGAN,2044,0,0,1,1,1,1,1
