### skill_base_data
286,大指武蔵,大指武蔵,おおゆびむさし,自身の地属性強化をダメージにのせて、敵１体を攻撃する。,2,1,1,0,286,1,0,22,2,0,0,0,0,0,0,0,0,25,2,7,2,0,0,0,0,0,0
287,逆手,逆手,さかて,自身の属性弱体を吸収し、敵１体の同属性の能力を下げる。,5,3,3,0,287,1,0,22,0,0,0,0,0,0,0,0,0,25,6,4,31,0,0,0,0,0,0
288,えくぼ姫,えくぼ姫,えくぼひめ,離れた味方１体の兵力が回復し、敵の攻撃を回避しやすくなる。,4,4,3,0,288,64,0,1,30,0,0,0,0,0,0,0,0,1,4,7,31,7,0,0,0,0,0
289,忍耐のとき,忍耐のとき,にんたいのとき,一定の確率で、敵複数の注意を引きつけ、策略を下げる。,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,7,2,0,0,0,0,0,0
290,安芸中納言,安芸中納言,あきちゅうなごん,回復力が上がる。水属性の弱体を無効化する。[自動],4,3,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,0,0,0,0
291,無双の剛の者,無双の剛の者,むそうのごうのもの,敵１体を攻撃する。鉄砲兵科へのダメージが大きくなる。,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,61,2,1,31,0,0,0,0,0,0
292,三日月宗近,三日月宗近,みかづきむねちか,周囲３体の敵を攻撃する。自身が瀕死になるほどダメージ大。,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,255,2,1,31,0,0,0,0,0,0
293,剣豪国司,剣豪国司,けんごうこくし,敵１体を攻撃する。敵が地属性強化状態なら弱体化する。,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,63,2,7,31,5,0,0,0,0,0
294,鬼真壁,鬼真壁,おにまかべ,敵２体を攻撃する。,5,1,1,0,294,1,0,0,0,0,0,0,0,0,0,0,0,64,2,7,31,0,0,0,0,0,0
295,可憐,可憐,かれん,自身と周囲の味方の兵力が回復する。自身が瀕死時なら回復効果大。,4,4,3,0,295,64,0,1,30,0,0,0,0,0,0,0,0,65,4,7,31,0,0,0,0,0,0
296,荒切り,荒切り,あらぎり,敵１体に四連撃系攻撃をする。,1,1,1,0,296,1,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,0
297,連式銃,連式銃,れんしきじゅう,離れた敵１体に連撃系攻撃をする。,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,31,0,0,0,0,0,0
298,伊達者,伊達者,だてもの,離れた敵１体を攻撃する。かつ自身の能力をどんどん強化していく。,1,1,2,0,0,64,0,0,0,0,0,0,0,0,0,0,0,25,2,4,31,0,0,0,0,0,0
299,輔弼の臣,輔弼の臣,ほひつのしん,敵複数を攻撃する。一定の確率で敵の攻撃が命中しにくくなる。,5,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66,3,7,31,0,0,0,0,0,0
300,神の恩寵,神の恩寵,かみのおんちょう,味方全体の兵力が回復し、属性弱体を１つ解除する。,4,4,3,0,0,1,0,1,20,0,0,0,0,0,0,0,0,67,4,7,31,0,0,0,0,0,0
301,糟糠の妻,糟糠の妻,そうこうのつま,攻撃力を上げる。一定までダメージ１状態にする。夫婦なら範囲大。,5,3,3,0,0,1,0,16,5,0,0,0,0,0,0,0,0,68,5,7,31,7,0,0,0,0,0
302,兵法家伝書,兵法家伝書,へいほうかでんしょ,攻撃を回避したとき、反撃する。複数対象の攻撃にも有効。[自動],3,3,4,0,302,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,0,0
303,影の頭領,影の頭領,かげのとうりょう,総大将ではないとき、攻撃力と防御力が上がる。[自動],1,3,4,0,303,1,1,5,1,0,0,0,0,0,0,0,0,0,0,7,31,0,0,0,0,0,0
304,雪月花,雪月花,せつげっか,対象が複数の術攻撃時、１体だけ大ダメージを与えられる。[自動],5,3,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,0,0,0,0
305,獅子奮迅,獅子奮迅,ししふんじん,周囲の味方の攻撃力が上がり、山以外の地形を自由に移動できる。,1,3,3,0,0,1,0,16,1,0,0,0,0,0,0,0,0,69,5,7,31,0,0,0,0,0,0
306,寡黙,寡黙,かもく,味方全体の防御力と徳と策略が上がる。特技を重ねると効果が強化。,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70,5,7,2,0,0,0,0,0,0
307,絆,絆,きずな,離れた敵からの物理特技ダメージを減らす。相性良で効果大。[自動],3,3,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0
308,いごっそう,いごっそう,いごっそう,攻撃力と徳が上がる。兵力半減時、攻撃力がさらに上がる。[自動],1,3,4,0,308,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,0,0
309,遁術,遁術,とんじゅつ,敵複数を攻撃する。一定の確率で敵の得意属性を弱体する。,5,1,3,0,309,64,0,0,0,0,0,0,0,0,0,0,0,0,3,7,31,4,0,0,0,0,0
310,マムシの短刀,ﾏﾑｼの短刀,まむしのたんとう,敵複数を攻撃する。対象は術攻撃に対して、どんどん弱くなる。,5,1,3,0,310,1,0,0,0,0,0,0,0,0,0,0,0,71,3,7,31,0,0,0,0,0,0
311,挑戦のとき,挑戦のとき,ちょうせんのとき,周囲の味方の物理攻撃が命中しやすくなる。総大将なら範囲大。,3,3,3,0,0,1,0,16,3,0,0,0,0,0,0,0,0,72,5,7,31,0,0,0,0,0,0
312,賢夫人,賢夫人,けんふじん,回復力が上がる。一度だけ物理攻撃のみ耐える。[自動],4,3,4,0,0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,7,31,7,0,0,0,0,0
313,駿馬,駿馬,しゅんめ,防御力が上がる。かつ攻撃が命中しやすくなる。[自動],3,3,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0,0,0
314,孫子の兵法,孫子の兵法,そんしのへいほう,総大将のとき、敵複数を攻撃する。対象は物理技能で自身にダメージを受ける状態になる。,5,1,3,0,0,1,0,5,0,0,0,0,0,0,0,0,0,75,3,7,31,2,0,0,0,0,0
315,ぼた餅様,ぼた餅様,ぼたもちさま,敵複数を攻撃し、自身の回避力を上げる。空属性に対しダメージ大。,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73,2,7,31,0,0,0,0,0,0
316,膝突栗毛,膝突栗毛,ひざつきくりげ,防御力が上がる。瀕死時に攻撃を回避しやすくなる。[自動],3,3,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0,0,0
317,秘伝の射法,秘伝の射法,ひでんのしゃほう,敵１体を攻撃し、属性を１つ弱体する。どの効果になるのか運次第。,1,1,2,0,317,1,0,0,0,0,0,0,0,0,0,0,0,25,2,1,31,0,0,0,0,0,0
318,お家再興,お家再興,おいえさいこう,行動速度が上がる。挑発系技能が成功しやすくなる。兵力が高いとき、ダメージを軽減する。[自動],2,2,4,0,318,64,1,0,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,0,0,0,0
319,親心,親心,おやごころ,自身と周囲の味方の兵力が回復する。子が危機の場合、回復効果大。,4,4,3,0,319,1,0,1,30,0,0,0,0,0,0,0,0,74,4,7,31,0,0,0,0,0,0
320,浪切,浪切,なみきり,回復力が上がる。味方を一定の確率でかばう。[自動],4,3,4,0,0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,0,0,0,0
321,馬上槍,馬上槍,ばじょうやり,敵１体を攻撃する。命中した敵の策略を下げる。,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,31,0,0,0,0,0,0
322,忠勇無双,忠勇無双,ちゅうゆうむそう,敵１体を攻撃する。総大将が瀕死になるほどダメージ大。,5,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76,2,7,31,0,0,0,0,0,0
323,御台所,御台所,みだいどころ,回復力が上がる。鉄砲攻撃でのダメージを減らす。[自動],4,3,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,31,7,0,0,0,0,0
324,二兵衛,二兵衛,にへえ,敵全体を攻撃し、同時に属性強化を解除する。伝授不可。半兵衛がいると効果大。,5,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,77,3,0,0,0,0,0,0,0,0
325,のどか,のどか,のどか,自身と周囲の味方の兵力が回復し、五輪能力が強化される。,4,4,3,0,0,1,0,1,30,0,0,0,0,0,0,0,0,50,4,7,31,0,0,0,0,0,0
326,相馬野馬追,相馬野馬追,そうまのまおい,「突撃！突撃！」陣形のとき、味方全体の攻撃力が上がる。なお相馬野馬追の効果は累積しない。[自動],1,3,4,0,326,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0,0,0
327,一の谷形兜,一の谷形兜,いちのたになりかぶと,自身の攻撃力が上がる。,1,3,3,0,327,1,0,16,1,0,0,0,0,0,0,0,0,25,5,7,31,0,0,0,0,0,0
328,松風,松風,まつかぜ,攻撃力が上がる。山以外の地形を自由に移動できる。[自動],3,3,4,0,328,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,0,0
329,九十九髪茄子,九十九髪茄子,つくもなす,味方１体をダメージ軽減状態にする。かつ回復時の効果が上がる。,5,3,3,0,0,1,0,16,5,0,0,0,0,0,0,0,0,87,5,7,31,0,0,0,0,0,0
330,左近将監,左近将監,さこんしょうげん,敵複数を攻撃し、防御力を下げ、技を出にくくする。伝授不可。,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,88,2,0,0,0,0,0,0,0,0
331,檄文,檄文,げきぶん,一定の確率で、敵複数の注意を引きつける。かつ対象からのダメージを減らす。,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,7,2,0,0,0,0,0,0
332,左右之大将,左右之大将,さゆうのたいしょう,離れた敵１体を攻撃する。命中した敵の攻撃力を下げる。,1,1,2,0,332,1,0,0,0,0,0,0,0,0,0,0,0,89,2,4,1,0,0,0,0,0,0
333,井伊の赤牛,井伊の赤牛,いいのあかうし,一方向の敵複数を攻撃する。,1,1,1,0,333,64,0,0,0,0,0,0,0,0,0,0,0,90,2,7,31,0,0,0,0,0,0
334,鬼美濃,鬼美濃,おにみの,自身の術ダメージを上げる。,5,3,3,0,334,1,0,16,5,0,0,0,0,0,0,0,0,25,5,7,31,0,0,0,0,0,0
335,槍弾正,槍弾正,やりだんじょう,敵１体に回避不可攻撃し、属性強化をすべて解除する。,3,1,1,0,335,1,0,0,0,0,0,0,0,0,0,0,0,91,2,1,31,0,0,0,0,0,0
336,猫侍,猫侍,ねこさむらい,自身と周囲の味方の兵力が回復し、攻撃力が上がる。,4,4,3,0,0,1,0,1,30,0,0,0,0,0,0,0,0,1,4,7,31,0,0,0,0,0,0
337,まだら鬼,まだら鬼,まだらおに,攻撃力が上がる。かつ攻撃を回避しやすくなる。[自動],1,3,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,0,0
338,大長刀,大長刀,おおなぎなた,敵１体に回避不可攻撃する。かつ術攻撃すると、攻撃対象が回復してしまう状態にする。,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46,2,7,31,0,0,0,0,0,0
339,出羽の鬼姫,出羽の鬼姫,でわのおにひめ,攻撃力が上がる。必殺時に敵に与えるダメージが増える。[自動],1,3,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,31,7,0,0,0,0,0
340,伊賀越え,伊賀越え,いがごえ,移動力が上がる。伏兵状態のとき、攻撃力が上がる。[自動],5,3,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,31,0,0,0,0,0,0
341,乱世の梟雄,乱世の梟雄,らんせのきょうゆう,総大将のとき、敵複数を攻撃し混乱させる。同時に自身の属性弱体をすべて解除する。,1,1,2,0,0,1,0,5,0,0,0,0,0,0,0,0,0,92,2,4,31,0,0,0,0,0,0
342,金の三階菅笠,金の三階菅笠,きんのさんがいすげがさ,間接物理攻撃の距離が延び、命中率と行動速度が上がる。[自動],3,3,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,31,0,0,0,0,0,0
343,貂の皮,貂の皮,てんのかわ,敵１体を攻撃する。かつ対象の防御力をどんどん下げる。,1,1,1,0,343,64,0,0,0,0,0,0,0,0,0,0,0,93,2,7,31,0,0,0,0,0,0
344,勇士の志,勇士の志,ゆうしのし,攻撃を回避したとき、一定の確率で反撃する。ダメージ大。[自動],1,3,4,0,344,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0,0,0
345,なごみ,なごみ,なごみ,自身と周囲の味方の兵力が回復し、状態異常を解除する。,4,4,3,0,345,1,0,1,30,0,0,0,0,0,0,0,0,94,4,7,8,0,0,0,0,0,0
346,三日月茶壷,三日月茶壷,みかづきちゃつぼ,五輪属性を強化する技能の効果を上げる。[自動],5,3,4,0,346,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,0,0,0,0
347,天真爛漫,天真爛漫,てんしんらんまん,攻撃力が上がる。自身への術ダメージを軽減する。[自動],1,3,4,0,347,64,1,0,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,0,0,0,0
348,織部好み,織部好み,おりべごのみ,味方全体の徳と策略が上がる。,4,3,3,0,0,1,0,16,4,0,0,0,0,0,0,0,0,95,5,7,31,8,0,0,0,0,0
349,虎将,虎将,こしょう,攻撃力が上がる。瀕死時に防御力と、かばう頻度が上がる。複数対象の攻撃もかばう。[自動],2,2,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0
350,上州の黄斑,上州の黄斑,じょうしゅうのおうはん,一定範囲の敵を攻撃する。一定の確率で敵が混乱する。,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,2,2,31,0,0,0,0,0,0
351,相州乱波,相州乱波,そうしゅうらっぱ,一定範囲の敵を攻撃する。一定の確率で対象の防御力と徳をどんどん下げる。,5,1,3,0,351,1,0,0,0,0,0,0,0,0,0,0,0,0,3,7,31,4,0,0,0,0,0
352,保母,保母,ほぼ,徳と防御力が上がる。一定の確率で援護射撃する。[自動],4,2,2,0,352,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,31,7,0,0,0,0,0
353,対決のとき,対決のとき,たいけつのとき,離れた敵１体を攻撃し、対象の注意を強く引きつける。,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,96,2,4,31,0,0,0,0,0,0
354,人選眼力,人選眼力,じんせんがんりき,全国地図の賊退治での依頼報酬の五輪玉とニャポが増える。[戦後],4,3,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,0,0,0,0
355,戦象,戦象,せんぞう,味方を一定の確率でかばう。必殺ダメージが上がる。[自動],2,2,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,0,0,0,0
356,伊豆討ち入り,伊豆討ち入り,いずうちいり,周囲の味方の攻撃力と策略が上がる。かつ敵に発見されにくい伏兵状態になる。,5,3,3,0,0,1,0,4,1,0,0,0,0,0,0,0,0,25,5,7,31,2,0,0,0,0,0
357,山吹の花,山吹の花,やまぶきのはな,周囲の味方の攻撃力が上がり、物理攻撃が命中しやすくなる。,1,3,3,0,0,1,0,16,1,0,0,0,0,0,0,0,0,32,5,7,31,0,0,0,0,0,0
358,赤入道,赤入道,あかにゅうどう,被ダメージを蓄積し、次の単体物理攻撃を範囲攻撃にして放出する。,1,3,3,0,358,1,0,21,4,0,0,0,0,0,0,0,0,25,5,7,31,0,0,0,0,0,0
359,てへっ,てへっ,てへっ,自身と周囲の味方の兵力が回復する。,4,4,3,0,359,64,0,1,30,0,0,0,0,0,0,0,0,26,4,7,31,7,0,0,0,0,0
360,笹の才蔵,笹の才蔵,ささのさいぞう,敵１体を攻撃する。,1,1,1,0,360,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,31,0,0,0,0,0,0
361,いろは歌,いろは歌,いろはうた,策略が上がる。かつ属性弱体技能が成功しやすくなる。[自動],5,3,4,0,361,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,0,0,0,0
362,破軍建返し,破軍建返し,はぐんたてかえし,敵全体を一定の確率で属性強化されにくい状態にし、属性強化を２つ逆転する。,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,97,6,7,31,2,0,0,0,0,0
363,五州太守,五州太守,ごしゅうたいしゅ,味方全体の攻撃力と防御力が上がる。かつ状態異常になりにくくなる。,2,2,3,0,0,1,0,16,2,0,0,0,0,0,0,0,0,136,5,7,31,0,0,0,0,0,0
364,片手千人斬り,片手千人斬り,かたてせんにんぎり,隣接する敵１体を含む、前一列を攻撃する。,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,98,2,1,31,0,0,0,0,0,0
365,槍の勘兵衛,槍の勘兵衛,やりのかんべえ,敵１体を攻撃する。命中するほど、自身の速力がどんどん上がる。,3,1,1,0,365,1,0,0,0,0,0,0,0,0,0,0,0,99,2,7,4,0,0,0,0,0,0
366,勝ち気,勝ち気,かちき,味方をかばう。かばうほど攻撃力と防御力が上がる。[自動],2,2,4,0,366,64,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0
367,阿波の古狸,阿波の古狸,あわのふるたぬき,味方全体の防御力が上がり、自身の状態異常を解除する。籠絡中は効果が大幅減。,2,2,3,0,367,1,0,21,5,0,0,0,0,0,0,0,0,100,5,7,2,0,0,0,0,0,0
368,歩き巫女,歩き巫女,あるきみこ,離れた複数の味方の兵力が回復する。,4,4,3,0,0,1,0,1,30,0,0,0,0,0,0,0,0,50,4,7,31,0,0,0,0,0,0
369,千客万来,千客万来,せんきゃくばんらい,敵全体の注意を一定の確率で強く引きつける。攻撃力と回避が上がる。,2,2,4,2,0,8,0,12,1,13,256,0,0,0,0,0,0,0,11,0,0,0,23,0,0,1,0
370,算盤術,算盤術,そろばんじゅつ,味方全体の攻撃力と策略が上がる。勝利時にNPが増える。【合戦専用】,5,3,3,2,0,40,0,16,5,12,256,18,1,0,0,0,0,0,10,0,0,0,24,16,0,1,0
371,商魂,商魂,しょうこん,挑発技成功率が上がり、挑発対象からのダメージを軽減する。[自動],2,2,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,31,9,0,0,0,0,0
372,会合衆,会合衆,えごうしゅう,全国地図の賊退治での依頼報酬の五輪玉とニャポが増える。[戦後],5,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,31,9,0,0,0,0,0
373,茶聖,茶聖,ちゃせい,味方全体の兵力が回復する。状態異常を解除し、耐性をつける。,4,4,3,0,0,1,0,21,7,0,0,0,0,0,0,0,0,104,4,7,31,0,0,0,0,0,0
374,唐獅子図屏風,唐獅子図屏風,からじしずびょうぶ,味方全体の属性弱体を１種類だけ解除する。,3,3,3,0,0,1,0,17,992,0,0,0,0,0,0,0,0,105,17,7,31,0,0,0,0,0,0
375,七宝行者,七宝行者,しちほうぎょうじゃ,敵複数を攻撃する。自身が属性弱体ならダメージ大。伝授不可。,3,1,3,0,375,1,0,0,0,0,0,0,0,0,0,0,0,106,3,0,0,0,0,0,0,0,0
376,水運の父,水運の父,すいうんのちち,自身と周囲の味方の兵力が回復し、移動力が上がる。,4,4,3,0,376,1,0,1,30,0,0,0,0,0,0,0,0,50,4,7,31,0,0,0,0,0,0
377,松島の茶壷,松島の茶壷,まつしまのちゃつぼ,自身への物理ダメージを一定回数だけ軽減する。[自動],2,2,4,0,377,64,1,0,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,0,0,0,0
378,絶景かな,絶景かな,ぜっけいかな,攻撃力が上がる。自身の物理攻撃が反撃されにくくなる。[自動],1,3,4,0,378,64,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0
379,母の書簡,母の書簡,ははのしょかん,味方１体に、兵力０になると回復する状態をつける。守護時は無効。,5,3,3,0,0,1,0,16,5,0,0,0,0,0,0,0,0,87,5,7,16,7,0,0,0,0,0
380,刑部少輔,刑部少輔,ぎょうぶのしょう,敵複数を攻撃する。自身と同じ五輪属性の敵なら効果大。,5,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,107,3,7,31,0,0,0,0,0,0
381,姉女房,姉女房,あねにょうぼう,回復力が上がる。回復系技能の範囲が広くなる。[自動],4,3,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,31,7,0,0,0,0,0
382,金蘭の友,金蘭の友,きんらんのとも,自身と周囲の味方の兵力が回復する。相性良で効果大。,4,4,3,0,382,1,0,1,30,0,0,0,0,0,0,0,0,108,4,7,8,0,0,0,0,0,0
383,馬印,馬印,うまじるし,山岳系なら、山以外の地形を自由に移動できる。攻撃を回避しやすくなる。[自動],3,3,4,0,383,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,0,0
384,大旦那,大旦那,おおだんな,離れた敵１体を攻撃し、回復時の効果を下げる。,5,1,3,0,384,1,0,0,0,0,0,0,0,0,0,0,0,109,3,7,31,0,0,0,0,0,0
385,燕飛,燕飛,えんぴ,敵１体に回避不可の攻撃をする。,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,7,31,5,0,0,0,0,0
386,戦国一の美貌,戦国一の美貌,せんごくいちのびぼう,敵複数を攻撃し、回避を下げる。対象は物理攻撃に弱くなる。,5,1,3,0,386,1,0,0,0,0,0,0,0,0,0,0,0,110,3,7,31,0,0,0,0,0,0
387,才徳兼備,才徳兼備,さいとくけんび,徳と策略が上がる。[自動],4,3,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,0,0,0,0
388,文武両道,文武両道,ぶんぶりょうどう,攻撃力と策略が上がる。特定の属性強化で攻撃技が出やすい。[自動],5,3,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,0,0,0,0
389,葉隠,葉隠,はがくれ,総大将のとき、敵複数を攻撃し、敵の風属性強化を吸収する。守護系技能無効。,1,1,2,0,0,1,0,5,0,0,0,0,0,0,0,0,0,111,2,4,31,0,0,0,0,0,0
390,陰陽道,陰陽道,おんみょうどう,術攻撃の対象は１体になるが、ダメージが上がる状態にする。,5,3,3,0,0,1,0,16,5,0,0,0,0,0,0,0,0,25,5,7,31,0,0,0,0,0,0
391,備前宰相,備前宰相,びぜんさいしょう,味方全体の兵力が回復する。回復するほど、徳がどんどん上がる。,4,4,3,0,391,1,0,1,25,0,0,0,0,0,0,0,0,26,4,7,31,0,0,0,0,0,0
392,佐渡守,佐渡守,さどのかみ,策略が上がる。攻撃を回避しやすくなる。[自動],5,3,4,0,392,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,0,0,0,0
393,擲弾,擲弾,てきだん,敵複数を攻撃する。対象が属性弱体状態ならダメージ大。,5,1,2,0,393,1,0,0,0,0,0,0,0,0,0,0,0,112,2,4,31,0,0,0,0,0,0
394,百鬼夜行,百鬼夜行,ひゃっきやこう,策略と行動速度が上がる。[自動],3,3,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,0,0,0,0
395,魔王の子,魔王の子,まおうのこ,味方の全鉄砲兵科の兵力が回復する。,4,4,3,0,0,1,0,21,8,0,0,0,0,0,0,0,0,50,4,4,31,0,0,0,0,0,0
396,山陰の麒麟児,山陰の麒麟児,さんいんのきりんじ,一定の確率で、敵複数の注意を引きつけ、かつ対象の発動した技の範囲を狭くする。,2,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,7,2,0,0,0,0,0,0
397,海老すくい,海老すくい,えびすくい,回復力が上がる。一定の確率で援護射撃する。[自動],4,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,31,0,0,0,0,0,0
398,清洲同盟,清洲同盟,きよすどうめい,周囲の味方の状態異常を解除し、耐性をつける。,3,3,3,0,398,64,0,9,0,0,0,0,0,0,0,0,0,0,17,7,31,0,0,0,0,0,0
399,三好三人衆,三好三人衆,みよしさんにんしゅう,周囲の味方の攻撃力が上がる。相性良の人数で効果が増える。,1,3,3,0,399,1,0,16,1,0,0,0,0,0,0,0,0,113,5,7,31,0,0,0,0,0,0
400,雑賀衆,雑賀衆,さいかしゅう,距離によるダメージ軽減効果を受けずに物理攻撃できる。[自動],5,3,4,0,400,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,31,0,0,0,0,0,0
401,たすき早合,たすき早合,たすきはやごう,攻撃力と行動速度が上がる。雨の影響を受けにくくなる。[自動],3,3,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,31,0,0,0,0,0,0
402,やすらぎ,やすらぎ,やすらぎ,徳が上がる。かつ回復力が上がる。[自動],4,3,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,0,0,0,0
403,一意専心,一意専心,いちいせんしん,行動速度が上がる。挑発系技能が成功しやすくなる。[自動],2,2,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0
404,信心,信心,しんじん,味方１体の攻撃力が上がる。かつ状態異常を解除し、耐性をつける。,1,3,3,0,0,1,0,21,9,0,0,0,0,0,0,0,0,114,5,7,31,0,0,0,0,0,0
405,出世の白餅,出世の白餅,しゅっせのしろもち,敵複数に回避不可攻撃し、対象を挑発する。守護時以外で物理攻撃を受けると回復する状態になる。,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,118,2,7,31,0,0,0,0,0,0
406,太郎太刀,太郎太刀,たろうたち,敵１体を攻撃する。,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115,2,1,31,0,0,0,0,0,0
407,十一段崩し,十一段崩し,じゅういちだんくずし,敵複数を攻撃する。かつ対象の攻撃力をどんどん下げる。,1,1,1,0,407,1,0,0,0,0,0,0,0,0,0,0,0,116,2,2,31,0,0,0,0,0,0
408,披露太刀之衆,披露太刀之衆,ひろうたちのしゅう,攻撃力がどんどん上がる。かつ攻撃が命中しやすくなる。[自動],1,3,4,0,408,64,1,0,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,0,0,0,0
409,夢幻の如く,夢幻の如く,ゆめまぼろしのごとく,味方全体の徳が上がる。[自動],4,3,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,0,0,0,0
410,仁慈,仁慈,じんじ,総大将ではないとき、防御力が上がり、味方を一定の確率でかばう。回復系技能の範囲が広がる。[自動],4,2,4,0,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0
411,修理大夫,修理大夫,しゅりだいぶ,敵複数を攻撃する。自身と同じ兵科の敵ならダメージ大。,5,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,119,3,7,31,0,0,0,0,0,0
412,とんちばなし,とんちばなし,とんちばなし,敵複数が混乱する。かつ対象の技は出にくくなる。,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,120,6,7,31,0,0,0,0,0,0
413,忠功比類なし,忠功比類なし,ちゅうこうひるいなし,攻撃力が上がる。挑発系技能にかかりにくくなる。[自動],1,3,4,0,413,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0
414,王佐の才,王佐の才,おうさのさい,総大将ではないとき、味方１体の策略が上がる。対象と自身への物理ダメージが軽減される状態になる。,5,3,3,0,414,1,0,5,1,16,5,0,0,0,0,0,0,87,5,7,16,0,0,0,0,0,0
