#id,quiz_data_id,option,correct
1047,262,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1047,0
1048,262,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1048,1
1049,263,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1049,0
1050,263,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1050,1
1051,263,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1051,0
1052,263,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1052,0
1053,264,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1053,0
1054,264,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1054,0
1055,264,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1055,1
1056,264,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1056,0
1057,265,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1057,0
1058,265,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1058,0
1059,265,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1059,0
1060,265,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1060,1
1061,266,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1061,1
1062,266,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1062,0
1063,266,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1063,0
1064,266,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1064,0
1065,267,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1065,0
1066,267,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1066,0
1067,267,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1067,0
1068,267,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1068,1
1069,268,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1069,0
1070,268,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1070,0
1071,268,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1071,1
1072,268,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1072,0
1073,269,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1073,0
1074,269,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1074,1
1075,269,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1075,0
1076,269,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1076,0
1077,270,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1077,0
1078,270,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1078,0
1079,270,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1079,1
1080,270,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1080,0
1081,271,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1081,0
1082,271,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1082,1
1083,271,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1083,0
1084,271,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1084,0
1085,272,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1085,0
1086,272,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1086,0
1087,272,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1087,1
1088,272,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1088,0
1089,273,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1089,0
1090,273,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1090,0
1091,273,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1091,0
1092,273,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1092,1
1093,274,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1093,0
1094,274,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1094,0
1095,274,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1095,1
1096,274,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1096,0
1097,275,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1097,0
1098,275,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1098,0
1099,275,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1099,1
1100,275,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1100,0
1101,276,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1101,1
1102,276,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1102,0
1103,276,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1103,0
1104,276,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1104,0
1105,277,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1105,1
1106,277,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1106,0
1107,277,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1107,0
1108,277,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1108,0
1109,278,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1109,0
1110,278,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1110,0
1111,278,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1111,0
1112,278,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1112,1
1113,279,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1113,0
1114,279,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1114,0
1115,279,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1115,1
1116,279,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1116,0
1117,280,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1117,0
1118,280,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1118,0
1119,280,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1119,1
1120,280,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1120,0
1121,281,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1121,0
1122,281,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1122,1
1123,281,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1123,0
1124,281,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1124,0
1125,282,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1125,0
1126,282,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1126,1
1127,282,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1127,0
1128,282,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1128,0
1129,283,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1129,0
1130,283,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1130,0
1131,283,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1131,1
1132,283,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1132,0
1133,284,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1133,0
1134,284,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1134,1
1135,284,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1135,0
1136,284,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1136,0
1137,285,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1137,0
1138,285,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1138,0
1139,285,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1139,1
1140,285,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1140,0
1141,286,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1141,0
1142,286,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1142,1
1143,286,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1143,0
1144,286,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1144,0
1145,287,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1145,0
1146,287,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1146,0
1147,287,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1147,0
1148,287,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1148,1
1149,288,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1149,1
1150,288,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1150,0
1151,288,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1151,0
1152,288,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1152,0
1153,289,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1153,1
1154,289,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1154,0
1155,289,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1155,0
1156,289,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1156,0
1157,290,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1157,0
1158,290,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1158,1
1159,290,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1159,0
1160,290,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1160,0
1161,291,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1161,1
1162,291,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1162,0
1163,291,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1163,0
1164,291,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1164,0
1165,292,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1165,0
1166,292,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1166,0
1167,292,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1167,1
1168,292,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1168,0
1169,293,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1169,0
1170,293,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1170,1
1171,293,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1171,0
1172,293,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1172,0
1173,294,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1173,0
1174,294,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1174,0
1175,294,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1175,0
1176,294,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1176,1
1177,295,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1177,0
1178,295,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1178,1
1179,295,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1179,0
1180,295,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1180,0
1181,296,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1181,0
1182,296,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1182,0
1183,296,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1183,0
1184,296,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1184,1
1185,297,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1185,0
1186,297,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1186,0
1187,297,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1187,1
1188,297,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1188,0
1189,298,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1189,0
1190,298,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1190,1
1191,298,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1191,0
1192,298,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1192,0
1193,299,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1193,0
1194,299,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1194,0
1195,299,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1195,0
1196,299,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1196,1
1197,300,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1197,0
1198,300,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1198,1
1199,300,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1199,0
1200,300,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1200,0
1201,301,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1201,1
1202,301,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1202,0
1203,301,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1203,0
1204,301,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1204,0
1205,302,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1205,1
1206,302,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1206,0
1207,302,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1207,0
1208,302,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1208,0
1209,303,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1209,0
1210,303,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1210,1
1211,303,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1211,0
1212,303,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1212,0
1213,304,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1213,0
1214,304,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1214,0
1215,304,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1215,1
1216,304,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1216,0
1217,305,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1217,0
1218,305,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1218,1
1219,305,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1219,0
1220,305,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1220,0
1221,306,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1221,1
1222,306,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1222,0
1223,306,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1223,0
1224,306,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1224,0
1225,307,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1225,1
1226,307,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1226,0
1227,307,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1227,0
1228,307,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1228,0
1229,308,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1229,0
1230,308,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1230,0
1231,308,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1231,1
1232,308,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1232,0
1233,309,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1233,1
1234,309,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1234,0
1235,309,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1235,0
1236,309,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1236,0
1237,310,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1237,1
1238,310,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1238,0
1239,310,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1239,0
1240,310,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1240,0
1241,311,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1241,0
1242,311,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1242,0
1243,311,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1243,1
1244,311,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1244,0
1245,312,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1245,1
1246,312,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1246,0
1247,312,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1247,0
1248,312,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1248,0
1249,313,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1249,0
1250,313,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1250,0
1251,313,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1251,1
1252,313,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1252,0
1253,314,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1253,0
1254,314,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1254,0
1255,314,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1255,1
1256,314,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1256,0
1257,315,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1257,0
1258,315,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1258,0
1259,315,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1259,1
1260,315,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1260,0
1261,316,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1261,0
1262,316,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1262,0
1263,316,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1263,0
1264,316,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1264,1
1265,317,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1265,0
1266,317,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1266,1
1267,317,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1267,0
1268,317,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1268,0
1269,318,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1269,1
1270,318,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1270,0
1271,318,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1271,0
1272,318,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1272,0
1273,319,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1273,0
1274,319,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1274,0
1275,319,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1275,1
1276,319,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1276,0
1277,320,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1277,1
1278,320,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1278,0
1279,320,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1279,0
1280,320,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1280,0
1281,321,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1281,0
1282,321,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1282,1
1283,321,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1283,0
1284,321,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1284,0
1285,322,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1285,0
1286,322,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1286,1
1287,322,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1287,0
1288,322,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1288,0
1289,323,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1289,0
1290,323,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1290,0
1291,323,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1291,1
1292,323,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1292,0
1293,324,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1293,0
1294,324,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1294,1
1295,324,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1295,0
1296,324,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1296,0
1297,325,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1297,0
1298,325,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1298,0
1299,325,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1299,1
1300,325,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1300,0
1301,326,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1301,0
1302,326,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1302,0
1303,326,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1303,0
1304,326,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1304,1
1305,327,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1305,1
1306,327,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1306,0
1307,327,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1307,0
1308,327,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1308,0
1309,328,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1309,0
1310,328,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1310,0
1311,328,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1311,1
1312,328,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1312,0
1313,329,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1313,1
1314,329,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1314,0
1315,329,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1315,0
1316,329,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1316,0
1317,330,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1317,0
1318,330,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1318,0
1319,330,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1319,1
1320,330,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1320,0
1321,331,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1321,0
1322,331,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1322,0
1323,331,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1323,1
1324,331,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1324,0
1325,332,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1325,1
1326,332,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1326,0
1327,332,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1327,0
1328,332,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1328,0
1329,333,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1329,0
1330,333,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1330,0
1331,333,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1331,0
1332,333,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1332,1
1333,334,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1333,0
1334,334,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1334,0
1335,334,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1335,1
1336,334,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1336,0
1337,335,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1337,0
1338,335,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1338,1
1339,335,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1339,0
1340,335,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1340,0
1341,336,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1341,0
1342,336,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1342,1
1343,336,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1343,0
1344,336,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1344,0
1345,337,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1345,1
1346,337,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1346,0
1347,337,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1347,0
1348,337,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1348,0
1349,338,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1349,0
1350,338,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1350,0
1351,338,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1351,1
1352,338,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1352,0
1353,339,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1353,1
1354,339,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1354,0
1355,339,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1355,0
1356,339,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1356,0
1357,340,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1357,0
1358,340,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1358,0
1359,340,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1359,0
1360,340,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1360,1
1361,341,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1361,0
1362,341,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1362,1
1363,341,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1363,0
1364,341,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1364,0
1365,342,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1365,0
1366,342,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1366,1
1367,342,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1367,0
1368,342,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1368,0
1369,343,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1369,0
1370,343,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1370,0
1371,343,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1371,1
1372,343,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1372,0
1373,344,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1373,0
1374,344,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1374,0
1375,344,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1375,0
1376,344,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1376,1
1377,345,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1377,0
1378,345,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1378,0
1379,345,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1379,1
1380,345,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1380,0
1381,346,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1381,0
1382,346,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1382,0
1383,346,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1383,1
1384,346,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1384,0
1385,347,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1385,0
1386,347,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1386,1
1387,347,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1387,0
1388,347,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1388,0
1389,348,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1389,1
1390,348,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1390,0
1391,348,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1391,0
1392,348,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1392,0
1393,349,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1393,0
1394,349,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1394,0
1395,349,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1395,1
1396,349,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1396,0
1397,350,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1397,0
1398,350,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1398,0
1399,350,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1399,1
1400,350,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1400,0
1401,351,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1401,0
1402,351,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1402,1
1403,351,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1403,0
1404,351,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1404,0
1405,352,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1405,0
1406,352,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1406,1
1407,352,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1407,0
1408,352,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1408,0
1409,353,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1409,1
1410,353,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1410,0
1411,353,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1411,0
1412,353,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1412,0
1413,354,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1413,0
1414,354,MSG_QUIZ_JAPANESE_QUESTION_OPTION_1414,1
